token,log_name,map_name,heading_change_deg,ego_speed_t0,ego_speed_t4,expert_progress_m,expert_stopped_t0,expert_start_delay_s,passes_lane_connector,connector_has_traffic_light,connector_turn_type,unprotected_turn,lane_id_t0,lane_id_t4,same_roadblock,lane_change,target_lane_vehicles_30m,unprotected_crossing,near_pudo_t0,lateral_offset_t0,reentry_from_stop,merging,n_vehicles_30m,n_moving_vehicles_30m
778219f3cac65d35,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.1060776682785234,0.7662975192070007,3.622678756713867,9.531921274347134,False,0.0,False,,,False,48214,48214,True,False,0,False,False,0.21950887354037074,False,False,8,2
09fda519bc395630,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.106266443669873,0.9621338844299316,3.729149341583252,10.96784748859856,False,0.0,False,,,False,48214,48214,True,False,0,False,False,0.25673320373701725,False,False,8,2
2dca181fa97153a0,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.2386685303766014,1.460289716720581,3.8545355796813965,12.213969700813102,False,0.0,False,,,False,48214,48086,False,False,0,False,False,0.2417994481822166,False,False,8,2
e60d3950023a5e46,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.2158527886097912,2.0695126056671143,4.071052074432373,13.222201820132497,False,0.0,False,,,False,48214,48086,False,False,0,False,False,0.27076399041629995,False,False,8,2
f78a67043d9e5477,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.590537664704838,3.4343693256378174,1.9326955080032349,7.157507684031257,False,0.0,True,False,LEFT,False,52286,51726,False,False,0,False,False,0.058388350517955365,False,False,14,3
551cf39c34f75b25,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.8913047988219934,1.2867560386657715,4.430155277252197,9.955304776941318,False,0.0,False,,,False,51726,51726,True,False,0,False,False,0.12758988052111997,False,False,16,3
78a8c3b8447d5489,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.19225395877598606,1.1892610788345337,4.817415714263916,11.621848433498393,False,0.0,False,,,False,51726,51726,True,False,0,False,False,0.12736039718670403,False,False,16,3
3b4f49412be55b80,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.2079034895982568,1.4639878273010254,5.12171745300293,13.454600714300888,False,0.0,False,,,False,51726,51726,True,False,0,False,False,0.11163453053439024,False,False,16,3
a89b31979d265539,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,3.7355711337746285,1.9326955080032349,5.249278545379639,15.203176575812304,False,0.0,False,,,False,51726,51726,True,False,0,False,False,0.17984801403749376,False,False,16,3
41d8a2d6fa6853c5,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,5.879411031085497,2.4532766342163086,5.337100028991699,16.688656408106993,False,0.0,False,,,False,51726,51726,True,False,0,False,False,0.25228555851736867,False,False,15,3
a9c15f8aabb65b09,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.19641591195121794,4.972094535827637,0.6306967735290527,9.845016519707148,False,0.0,False,,,False,51726,51726,True,False,1,False,False,0.15554084518325528,False,False,15,1
bcc370e566845fc6,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.10548488599520849,4.264411926269531,0.38179486989974976,7.833166630440468,False,0.0,False,,,False,51726,51726,True,False,1,False,False,0.11784122928414326,False,False,15,1
e0e85d4fc9545225,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.10997680460084602,3.562037944793701,0.20542007684707642,6.094915522698728,False,0.0,False,,,False,51726,51726,True,False,1,False,False,0.12180617843723188,False,False,16,2
364dd4c7c4cf55cb,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.08624827095228607,2.964460849761963,0.08830011636018753,4.622943297447668,False,0.0,False,,,False,51726,51726,True,False,1,False,False,0.14916140927745278,False,False,13,2
12821eee232458b8,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.05094719078918668,0.6922557353973389,3.5439469814300537,7.362992471952141,False,0.0,True,False,RIGHT,False,51726,46912,False,False,0,False,False,0.11472537957380208,False,False,17,3
77c1bc7a68b55fb9,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.3171491015646826,0.7589223384857178,3.811166524887085,8.827328661793622,False,0.0,True,False,RIGHT,False,51726,46912,False,False,0,False,False,0.08546702250360512,False,False,17,3
f308a472f26056a7,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.39590109014234054,0.8718822002410889,4.033303737640381,10.333141522054657,False,0.0,True,False,RIGHT,False,51726,46912,False,False,0,False,False,0.10564405953176038,False,False,18,4
fd87474daeb05e69,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.6262835328026488,1.2350164651870728,4.2712483406066895,11.864064789717911,False,0.0,True,False,RIGHT,False,51726,46912,False,False,0,False,False,0.10372634653115913,False,False,18,4
182a718050bd598a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.8611332123030164,1.7324042320251465,4.46504020690918,13.266412307307048,False,0.0,True,False,RIGHT,False,51726,46912,False,False,0,False,False,0.10614002011349526,False,False,18,4
8792fb68a0b2586a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.1149885811509872,2.2398757934570312,4.531736373901367,14.481132318751893,False,0.0,True,False,RIGHT,False,51726,46912,False,False,0,False,False,0.1033379572904208,False,False,16,4
0d1b753fd19f55cb,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.0629004336492605,7.27493143081665,6.631850242614746,27.05850586814709,False,0.0,True,False,LEFT,False,47314,48200,False,False,0,False,False,0.18453638542775394,False,False,8,0
fe0a6bd36c395735,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.91858535671641,7.224935054779053,6.476271629333496,26.691491325503293,False,0.0,True,False,LEFT,False,47314,48200,False,False,0,False,False,0.038457706048185644,False,False,10,0
41c548e7d8aa5f1a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.824239539833433,7.160975456237793,6.307703495025635,26.266060949740613,False,0.0,True,False,LEFT,False,47314,48200,False,False,0,False,False,0.24463600515905437,False,False,9,0
1caa3a4c5d5d510e,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.37939807551654,7.105910778045654,6.160048484802246,25.735534182629657,False,0.0,True,False,LEFT,False,47314,48200,False,False,0,False,False,0.38494706347642466,False,False,9,0
d5110a9cb2b352d5,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,3.590770386376782,7.027978897094727,6.019476890563965,25.30507913475632,False,0.0,True,False,LEFT,False,48022,48200,False,False,0,False,False,0.39935905208491446,False,False,9,0
2721fbd6b58d558a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.527593862088832,6.940473556518555,5.918745517730713,24.803005774872638,False,0.0,True,False,LEFT,False,47314,48200,False,False,0,False,False,0.5241071953714571,False,False,9,0
e5d2a01ab5b0562a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,22.070846194375896,1.8700001239776611,4.377549648284912,11.27759644667119,False,0.0,True,True,RIGHT,False,48200,48107,False,False,0,False,False,0.12887353208294258,False,False,10,0
cae6cbccfd535659,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,33.49919471749418,1.701462984085083,4.600229740142822,12.676559283509693,False,0.0,True,True,RIGHT,False,48200,48107,False,False,0,False,False,0.1562449896779588,False,False,10,0
59c19d828f665a79,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,45.979979064850575,1.9171971082687378,4.802149295806885,14.139024968862923,False,0.0,True,True,RIGHT,False,48200,52285,False,False,0,False,False,0.17531832489324053,False,False,10,0
ad517de61e355d8d,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,58.75105674852908,2.3661022186279297,5.001763820648193,15.468607963479439,False,0.0,True,True,RIGHT,False,48200,48107,False,False,0,False,False,0.151354510835668,False,False,10,0
671da9103fe05141,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,74.75170005245509,4.102036952972412,5.679868698120117,19.370491378006918,False,0.0,True,True,RIGHT,False,48108,48154,False,False,0,False,False,0.1180761244233325,False,False,9,0
ee91209e45fe5141,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,64.4188822740046,4.377549648284912,5.581679821014404,20.018912278767615,False,0.0,True,True,RIGHT,False,48107,48154,False,False,0,False,False,0.052867913468596886,False,False,10,0
6cc0563c1a0d5c3a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,52.87066603652995,4.600229740142822,5.419198989868164,20.485652856785592,False,0.0,True,True,RIGHT,False,48107,48154,False,False,0,False,False,0.1341491895960795,False,False,8,0
5806eb348e3250d9,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,40.11896886967676,4.802149295806885,5.07480525970459,20.742794199889893,False,0.0,True,True,RIGHT,False,52285,48154,False,False,0,False,False,0.15633075970508606,False,False,8,0
8fd10a64f7255d5c,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,26.94443950383851,5.001763820648193,4.824643135070801,20.745297341528946,False,0.0,True,True,RIGHT,False,48107,48154,False,False,0,False,False,0.19010555385093603,False,False,6,0
199a2738284e52c9,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,13.842498992817658,5.22625207901001,4.560725212097168,20.54255479789667,False,0.0,False,,,False,52343,48154,False,False,0,False,False,0.10644373615744102,False,False,7,0
3aa2680fdc805d09,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.993550027759867,5.476113319396973,4.343886852264404,20.09658777390331,False,0.0,False,,,False,48154,48154,True,False,0,False,False,0.344139411512965,False,False,5,0
d1971f367cb85683,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.5581856720299729,4.824643135070801,2.6855010986328125,14.668414398271889,False,0.0,False,,,False,48154,48154,True,False,1,False,False,0.11664153813442973,False,False,6,1
2cd2afde48275675,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.33388716985411887,4.560725212097168,2.3421437740325928,13.600035668867609,False,0.0,False,,,False,48154,48154,True,False,1,False,False,0.09487359124275839,False,False,5,1
002e450c6cba5895,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.3765412616512456,4.343886852264404,2.0902178287506104,12.525606611233504,False,0.0,False,,,False,48154,48154,True,False,1,False,False,0.03740495271864339,False,False,5,1
b17e8b3c64295431,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.3482104652155345,4.080681800842285,1.8156172037124634,11.440722314527427,False,0.0,False,,,False,48154,48154,True,False,1,False,False,0.0653945698469454,False,False,5,1
34f2427ba79a587b,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.3431525245017353,3.8494813442230225,1.438253402709961,10.291417558539722,False,0.0,False,,,False,48154,48154,True,False,2,False,False,0.09762286865338501,False,False,6,1
8636c755aabe5792,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.2972708066180563,3.615842580795288,0.9770368933677673,9.081711168301286,False,0.0,False,,,False,48154,48154,True,False,2,False,False,0.1001491986736989,False,False,6,1
842c341a579a525e,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.26659512953514286,3.3824243545532227,0.49547433853149414,7.74806457852478,False,0.0,False,,,False,48154,48154,True,False,2,False,False,0.1073785335452011,False,False,7,1
6e79ddf19ead53f1,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.1218388672774501,3.0357511043548584,0.16219280660152435,6.32582367232928,False,0.0,False,,,False,48154,48154,True,False,2,False,False,0.07680508150444525,False,False,7,1
ae02e969e8595cca,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.04519463830999819,2.6855010986328125,0.012178211472928524,4.974908074239371,False,0.0,False,,,False,48154,48154,True,False,3,False,False,0.10612231285312222,False,False,8,1
d2a40dbaca5750e4,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.03685184934419093,2.3421437740325928,0.007910932414233685,3.8021552423873772,False,0.0,False,,,False,48154,48154,True,False,3,False,False,0.07421874076343617,False,False,7,0
6f8043e8b0a95706,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.01533385745682299,2.0902178287506104,0.0053937798365950584,2.75887448610682,False,0.0,False,,,False,48154,48154,True,False,3,False,False,0.09776095581179978,False,False,7,0
e89a3ed626f75032,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.02631552716152642,1.8156172037124634,0.004190503153949976,1.855842843289618,False,0.0,False,,,False,48154,48154,True,False,3,False,False,0.08342400345174215,False,False,7,0
acc78986a3805c7e,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.04435674589222917,1.438253402709961,0.003149597905576229,1.0685265685068834,False,0.0,False,,,False,48154,48154,True,False,3,False,False,0.07981216296829943,False,False,7,0
d6835050c97f528d,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.028030623010048192,0.9770368933677673,0.0019379548029974103,0.49854024710636097,False,0.0,False,,,False,48154,48154,True,False,3,False,False,0.11075459717428245,False,False,7,0
e38aa05b9c8b5e32,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,8.326042129851173,0.0005041981930844486,2.6753478050231934,3.9543123630479164,True,2.0,False,,,False,48154,48154,True,False,2,False,False,0.08511331784224865,False,False,6,2
4a4316b978495bba,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,11.572777135724452,0.03445005044341087,3.1850438117980957,5.400619664250999,True,1.5,False,,,False,48154,48154,True,False,2,False,False,0.08576640163597325,False,False,6,2
c11764f655de59fd,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,12.588872281942253,0.06525932252407074,3.6957178115844727,7.1072751203980165,True,1.0,False,,,False,48154,48154,True,False,2,False,False,0.08796719410487638,False,False,6,2
76d34ae8c95156b2,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,11.668978677543707,0.4079754650592804,4.212521553039551,8.974686912153427,True,0.5,False,,,False,48154,48154,True,False,2,False,False,0.1318127741538198,False,False,6,2
e4ec48f9d6f85d23,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,8.672201043986126,0.8337874412536621,4.692962169647217,10.876148496758617,False,0.0,False,,,False,48154,48155,True,True,0,False,False,0.060013001740650974,False,False,6,2
b50b164056715968,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.752947493117939,1.2741997241973877,5.145464897155762,12.799448599593225,False,0.0,False,,,False,48154,48155,True,True,0,False,False,0.057990818623086055,False,False,5,1
f54559dd98e75d83,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.31820781951656835,1.755774736404419,5.207529544830322,14.638199939060733,False,0.0,False,,,False,48154,48155,True,True,0,False,False,0.0784207112002077,False,False,5,1
42052560d5925f35,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,11.481064235182357,3.1850438117980957,4.298192501068115,18.175851735307845,False,0.0,False,,,False,48154,48155,True,True,0,False,False,0.5972072116689884,False,False,5,1
46deeff0d0495df6,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,12.162968091177685,3.6957178115844727,3.706751585006714,18.391639809275322,False,0.0,False,,,False,48154,48155,True,True,0,False,False,0.9670862031780386,False,False,5,1
cecce24905cb5641,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,10.19638599980788,4.212521553039551,3.432183027267456,18.089481700502354,False,0.0,False,,,False,48154,48155,True,True,0,False,False,1.411354174735709,False,False,5,1
639b55d4b2b65d0a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.119891710621282,4.692962169647217,3.464834213256836,17.474065282535253,False,0.0,False,,,False,48155,48155,True,False,0,False,False,1.3129241669486686,False,False,4,0
85aaf087e6fe54ee,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,5.708961751759939,5.145464897155762,3.787139892578125,16.748680284409502,False,0.0,True,True,RIGHT,False,48155,47908,False,False,0,False,False,0.9706344855774659,False,False,4,0
b3056d1269ae5df9,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,61.4136564707512,4.298192501068115,5.083680629730225,15.573272702989131,False,0.0,True,True,RIGHT,False,48155,47305,False,False,0,False,False,0.6341731823834238,False,False,4,1
f6d575d8e0a45772,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,73.72451222871437,3.706751585006714,5.385009288787842,16.17830481849866,False,0.0,True,True,RIGHT,False,48155,47305,False,False,0,False,False,0.5974565064275927,False,False,5,1
815565a62f775c7c,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,81.45026027942174,3.432183027267456,5.683914661407471,17.12361341808749,False,0.0,True,True,RIGHT,False,48155,47305,False,False,0,False,False,0.5556943229977842,False,False,4,1
d14ccafb937a543a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,83.37874906789372,3.464834213256836,5.966996192932129,18.36995686266252,False,0.0,True,True,RIGHT,False,48155,47305,False,False,0,False,False,0.4349665489944796,False,False,5,1
173369dc059d5fe9,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,80.32431607883629,3.787139892578125,6.242743968963623,19.59190211506614,False,0.0,True,True,RIGHT,False,47908,52169,False,False,0,False,False,0.16337206063101017,False,False,6,2
7f47c3fca9075a31,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,20.116330535816584,5.385009288787842,7.502070903778076,25.150342437992514,False,0.0,True,True,RIGHT,False,47305,48640,False,False,0,False,False,0.0636960338435315,False,False,8,2
4e9b792f30975e78,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,11.39114273768591,5.683914661407471,7.630096912384033,26.201874354158548,False,0.0,True,True,RIGHT,False,47305,48640,False,False,0,False,False,0.1402862468771647,False,False,9,2
fb5265ab37085422,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,8.140654338257683,6.809154987335205,5.004231929779053,22.737150603939764,False,0.0,True,True,LEFT,False,48583,47815,False,False,0,False,False,0.1756236495332018,False,False,2,0
9e12f81268d75fbb,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,6.455360394025082,6.644185543060303,4.873711585998535,21.84650473665143,False,0.0,False,,,False,52879,47815,False,False,0,False,False,0.4246785763323221,False,False,3,0
f233f263a7e75621,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.3989054731914266,6.391761302947998,4.770083904266357,21.015869522375755,False,0.0,False,,,False,47814,47815,True,True,0,False,False,0.46261811994125424,False,False,5,0
adb5cfe871c55445,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.820309213742449,6.126753807067871,4.759161472320557,20.26509146552298,False,0.0,False,,,False,47814,47815,True,True,0,False,False,0.5503258307613615,False,False,6,0
467191a24ffe57aa,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,5.261056552234754,5.589526653289795,5.236865520477295,19.37247316221403,False,0.0,False,,,False,47814,47815,True,True,0,False,False,0.9696880759439853,False,False,7,0
bcf2a79dad3f56f2,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,9.592700708370929,5.347299575805664,5.495002269744873,19.395539408395567,False,0.0,False,,,False,47814,47815,True,True,0,False,False,1.2890880803632352,False,False,8,0
7e9f20074e1b5e68,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,12.85223917680692,5.14796781539917,5.755661964416504,19.59494611613915,False,0.0,False,,,False,47815,47815,True,False,0,False,False,1.3904453271327122,False,False,9,0
447e7b334e165460,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,14.89959232256929,5.004231929779053,6.006519317626953,20.009964816671307,False,0.0,False,,,False,47815,47815,True,False,0,False,False,1.080897906171216,False,False,10,0
f39db68736425365,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,14.363434955124502,4.873711585998535,6.237659454345703,20.616690687817812,False,0.0,False,,,False,47815,47815,True,False,0,False,False,0.8120282841511073,False,False,10,0
2fd7f2b6eaae5d04,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,13.147571471678788,4.770083904266357,6.468039035797119,21.39872730858462,False,0.0,False,,,False,47815,47814,True,True,1,False,False,0.5857772727696046,False,True,13,1
c71161b938af5b16,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,10.844814990528606,4.759161472320557,6.63328742980957,22.323160549355592,False,0.0,False,,,False,47815,47814,True,True,2,False,False,0.41304553268600624,False,True,14,2
aaa11cdbc8d35178,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,7.679371863566688,4.980962753295898,6.631901264190674,23.21946770323088,False,0.0,False,,,False,47815,47814,True,True,2,False,False,0.27837687201588535,False,True,14,2
521247f86d7f57c0,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,5.639463777064895,6.006519317626953,6.0718607902526855,24.96605400548695,False,0.0,False,,,False,47815,47814,True,True,2,False,False,0.6962155412865887,False,True,17,3
ac7bd595b9a3544c,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,6.767132898542136,6.237659454345703,5.429163932800293,24.804624028577734,False,0.0,False,,,False,47815,47814,True,True,2,False,False,1.1157481437954788,False,True,17,2
75f5cc1f425c501d,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,6.947441603423393,6.468039035797119,4.580236911773682,24.17060569735676,False,0.0,False,,,False,47814,47814,True,False,2,False,False,1.5669266987636659,False,False,16,2
8ff50d5fa36956fa,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,5.894996422055178,6.63328742980957,3.8929851055145264,22.936675216805256,False,0.0,False,,,False,47814,47814,True,False,2,False,False,1.1346082226177532,False,False,16,2
57dceadaafe053ef,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,4.287101951056662,6.631901264190674,3.511098861694336,21.427188043078942,False,0.0,False,,,False,47814,47814,True,False,1,False,False,0.8042796842653187,False,False,15,2
5aad75c605655367,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.975615473870366,6.576113224029541,3.052917957305908,19.77729233943181,False,0.0,True,True,RIGHT,False,47814,52255,False,False,0,False,False,0.5997904858420401,False,False,15,2
851ef663a5775acd,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.3443395365038655,6.481429100036621,2.2809464931488037,17.90454325747759,False,0.0,True,True,RIGHT,False,47814,47931,False,False,1,False,False,0.44805240765450366,False,False,15,2
d719f6e5de715f5a,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.8711388533211748,6.367042541503906,1.5008193254470825,15.7216182734095,False,0.0,True,True,RIGHT,False,47814,47931,False,False,1,False,False,0.3082416001093933,False,False,14,2
e9fd1602f4555be6,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.7599221389016821,6.0718607902526855,0.9788848757743835,13.235887260496742,False,0.0,True,True,RIGHT,False,47814,47931,False,False,1,False,False,0.17461626853189485,False,False,11,2
50aa287e430e5ab3,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.4021863371428236,5.429163932800293,0.6846802234649658,10.74333022892807,False,0.0,True,True,RIGHT,False,47814,47931,False,False,1,False,False,0.14232745662049487,False,False,10,2
7c7c063205ec5f3c,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.1805675801348081,4.580236911773682,0.5376099944114685,8.514931441559785,False,0.0,True,True,RIGHT,False,47814,47931,False,False,1,False,False,0.09024453560485148,False,False,10,2
4b58ef9360555bac,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.9357707553271171,3.8929851055145264,0.5174909234046936,6.761992793869389,False,0.0,True,True,RIGHT,False,47814,47931,False,False,2,False,False,0.09670071004259105,False,False,10,2
1d0334886e9f535b,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.6783816880039696,3.511098861694336,0.5436626672744751,5.289320938816131,False,0.0,True,True,RIGHT,False,47814,47931,False,False,2,False,False,0.10496281858785811,False,False,10,2
132cc1207858500c,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.48922701212149283,3.052917957305908,0.5891474485397339,4.00371384656763,False,0.0,True,True,RIGHT,False,52255,47931,False,False,2,False,False,0.07037061414077925,False,False,9,2
314f25442fd753b4,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.3601393301559449,2.2809464931488037,0.6265404224395752,3.022576611194227,False,0.0,True,True,RIGHT,False,47931,47931,True,False,2,False,False,0.0924068809477944,False,False,9,2
19282fb074525def,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.26342038198557965,0.5891474485397339,2.347055196762085,4.897893435282267,False,0.0,True,False,RIGHT,False,47931,47931,True,False,2,False,False,0.06898222450011277,False,False,7,3
d51cd13cfbe35a4b,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.2946004112281667,0.6265404224395752,2.446498155593872,5.801881017361667,False,0.0,True,False,RIGHT,False,47931,47931,True,False,2,False,False,0.07196800853924838,False,False,8,5
2802831d87ba5a55,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.36521395420162484,0.6483824849128723,2.3693482875823975,6.6802665801497225,False,0.0,True,False,RIGHT,False,47931,47931,True,False,2,False,False,0.12611243098634586,False,False,9,5
8c9f50cc72685ca7,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.4233312723032298,0.704825758934021,2.2661869525909424,7.4980457217632805,False,0.0,True,False,RIGHT,False,47931,47931,True,False,1,False,False,0.06700505506170464,False,False,10,5
ef11e35afed25326,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,0.4318387853667232,0.9403584599494934,2.297762632369995,8.209751810567745,False,0.0,True,False,RIGHT,False,47931,47931,True,False,1,False,False,0.07911013166095485,False,False,10,5
c3ace87d2f985eaa,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.8248936312445725,4.889700412750244,6.458080291748047,21.94716028883049,False,0.0,True,True,RIGHT,False,47931,48550,False,False,1,False,False,1.1827945533346305,False,False,8,5
409ed084cde5554b,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.348178247331665,6.930212497711182,6.919945240020752,27.903351467360817,False,0.0,False,,,False,48550,48550,True,False,0,False,False,0.7374265354246249,False,False,12,3
0ae7ba2fd0f95d17,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.22131386306597,7.142137050628662,6.766037464141846,27.765409618056026,False,0.0,False,,,False,48550,48550,True,False,0,False,False,0.5929428053159634,False,False,13,4
46c8d578ddb55784,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.9287261784808285,7.300204753875732,6.619943618774414,27.487632135896472,False,0.0,False,,,False,48550,48550,True,False,0,False,False,0.44737953522046836,False,False,11,3
d0884d449b2959fe,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.5201817774955841,7.3586106300354,6.471017837524414,27.069831905114228,False,0.0,False,,,False,48550,48550,True,False,0,False,False,0.33412580943839454,False,False,12,4
73c8918f6d995213,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.1817058712175654,7.334053993225098,6.383306503295898,26.601541706939905,False,0.0,False,,,False,48550,48550,True,False,0,False,False,0.23028509150361848,False,False,12,5
b403192d3ea45397,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,1.9135011094082155,6.619943618774414,5.941229820251465,24.50137173987686,False,0.0,False,,,False,48550,53187,False,False,0,False,False,0.09463888871060416,False,False,6,3
3187a6d159fb51d8,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,2.688410361197335,6.471017837524414,5.611852645874023,24.12863468269974,False,0.0,True,True,STRAIGHT,False,48550,53187,False,False,0,False,False,0.05390470476636333,False,False,7,4
725b2a708c8e55f1,2021.08.30.16.16.44_veh-40_00779_01088,us-ma-boston,3.242879566553973,6.383306503295898,5.3156962394714355,23.652804605609205,False,0.0,True,True,STRAIGHT,False,48550,53187,False,False,0,False,False,0.1443016006328277,False,False,6,4
