token,log_name,map_name,heading_change_deg,ego_speed_t0,ego_speed_t4,expert_progress_m,expert_stopped_t0,expert_start_delay_s,passes_lane_connector,connector_has_traffic_light,connector_turn_type,unprotected_turn,lane_id_t0,lane_id_t4,same_roadblock,lane_change,target_lane_vehicles_30m,reentry_from_stop,merging,n_vehicles_30m,n_moving_vehicles_30m
4c684da98f405857,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,4.273615932750797,7.254251956939697,5.999919414520264,26.112529177310975,False,0.0,False,,,False,48345,48344,True,True,0,False,False,9,1
8b1193abd0b75de0,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,2.098029873764414,7.176985263824463,5.450201034545898,25.36425909968021,False,0.0,False,,,False,48345,48344,True,True,0,False,False,10,1
7022b42a3743507a,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,3.338290238230571,6.780989646911621,3.4439189434051514,21.49064372097923,False,0.0,False,,,False,48345,48344,True,True,0,False,False,9,1
43ce8a5ddf8f5541,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,4.360014815928901,6.627610683441162,2.836210012435913,19.677310300617403,False,0.0,False,,,False,48344,48344,True,False,0,False,False,8,1
4d718caa6ebc5b37,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,4.9014258774317945,6.4580607414245605,2.2492024898529053,17.677690761959088,False,0.0,False,,,False,48344,48344,True,False,0,False,False,8,1
1615cf8bd43759c2,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,4.96548220648509,6.265064716339111,1.4386146068572998,15.468918403539348,False,0.0,False,,,False,48344,48344,True,False,0,False,False,8,1
c6281b21b9015448,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,0.07037089060480853,0.00281069939956069,3.6949119567871094,5.58812606380578,True,2.0,False,,,False,48344,48344,True,False,0,True,True,5,1
3efebf87894a552e,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,0.42503186186018815,0.013621331192553043,4.202090263366699,7.528609851418305,True,1.5,False,,,False,48344,48344,True,False,0,True,True,5,1
afe2240435575a92,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,0.9416369646174764,0.05687069520354271,4.665197849273682,9.699552790862857,True,1.0,False,,,False,48344,48344,True,False,0,True,True,5,3
604bdac2bba05309,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,1.4204395436464547,0.467091828584671,5.084671974182129,12.005936312984346,True,0.5,False,,,False,48344,48344,True,False,0,True,True,5,3
ef81756601bc569f,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,1.7070783902669024,1.1581693887710571,5.358603000640869,14.154661313006741,False,0.0,False,,,False,48344,48344,True,False,0,False,False,6,3
bc91cb648d525c6c,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,2.073976145062575,1.875058889389038,5.595450401306152,16.05306584190115,False,0.0,False,,,False,48344,48344,True,False,0,False,False,9,4
103c3ee1db23521d,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,2.4065043688192285,2.5437963008880615,5.669772624969482,17.686124456040126,False,0.0,False,,,False,48344,52588,False,False,0,False,False,9,4
ae06592110305073,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,2.9205521128014666,3.152085542678833,5.580350399017334,18.996060708630736,False,0.0,True,True,STRAIGHT,False,48344,52588,False,False,0,False,False,8,6
0a746c037a905da7,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,3.3673269320907147,3.6949119567871094,5.493236064910889,19.968703572605733,False,0.0,True,True,STRAIGHT,False,48344,52588,False,False,0,False,False,9,6
432598c0bda65445,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,3.0810147263687435,4.202090263366699,5.4093337059021,20.667267585351212,False,0.0,True,True,STRAIGHT,False,48344,52588,False,False,0,False,False,9,6
0ba54149d1575f95,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,1.5703061926519402,2.280298948287964,7.839046001434326,21.44945111304715,False,0.0,True,True,RIGHT,False,47570,52621,False,False,0,False,False,9,1
af5ebe3ccf8f50ed,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,2.120027730880805,7.272007942199707,1.9907822608947754,18.001207827984196,False,0.0,False,,,False,48387,48387,True,False,0,False,False,10,2
8a17d8a06b425d2d,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,2.1171092201011157,6.74983024597168,1.416451334953308,15.401528322132052,False,0.0,False,,,False,48387,48387,True,False,0,False,False,10,2
c5b7c7d45f1d5ac1,2021.08.30.13.45.25_veh-40_01116_01336,us-ma-boston,1.9526871733189786,6.167334079742432,0.8533217310905457,12.786670769244441,False,0.0,False,,,False,48387,48387,True,False,0,False,False,11,3
91afe72955de5b85,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.2203931729951408,0.040664926171302795,1.0082039833068848,3.278921852370869,True,1.5,False,,,False,18247,18247,True,False,4,False,False,5,2
c493172b908c5df9,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.21883683799711745,0.20097319781780243,0.7728272676467896,3.6602652610325936,True,1.0,False,,,False,18247,18247,True,False,4,False,False,5,2
fefc295622155532,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.22405514954348793,0.4148915112018585,0.43731048703193665,3.7916656258738475,True,0.5,False,,,False,18247,18247,True,False,4,False,False,5,2
bb1650a0e72e5b7d,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.12682843715408013,1.1021090745925903,0.00926389079540968,2.6245446373271,False,0.0,False,,,False,18247,18247,True,False,4,False,False,4,0
fa8627edacbd5ea0,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.1297794801243809,1.1694526672363281,0.008040724322199821,2.0492331100989385,False,0.0,False,,,False,18247,18247,True,False,4,False,False,4,0
3febbde773f15b51,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.0873595500577566,1.1461857557296753,0.007053563836961985,1.4601258852544305,False,0.0,False,,,False,18247,18247,True,False,4,False,False,4,0
f3931b33198d5570,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.06434060744831893,1.0082039833068848,0.004653592128306627,0.9188036119421468,False,0.0,False,,,False,18247,18247,True,False,4,False,False,4,0
424cdafd92f25209,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,0.03445683028495422,0.7728272676467896,0.002439292147755623,0.4693370778679994,False,0.0,False,,,False,18247,18247,True,False,4,False,False,4,0
d651033bf05e5da3,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,19.21156472894535,0.7922134399414062,3.8353471755981445,12.199212406990867,False,0.0,True,True,LEFT,False,18247,20169,False,False,1,False,False,5,1
307fee530f99569a,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,31.548405095975756,1.602508783340454,4.0146565437316895,13.46863343052171,False,0.0,True,True,LEFT,False,18247,20169,False,False,1,False,False,5,1
62eac0a6b7e05fbf,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,54.0087275284641,1.8533575534820557,4.310020923614502,11.23631839903176,False,0.0,True,True,RIGHT,False,18503,20398,False,False,0,False,False,12,5
5cb436b6276f59ae,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,64.12509301997261,2.0511634349823,4.733789920806885,12.431242547812417,False,0.0,True,True,RIGHT,False,18503,20398,False,False,0,False,False,12,5
ed1ae68f8c0f5f3a,2021.09.16.19.12.04_veh-42_01088_01192,us-pa-pittsburgh-hazelwood,71.76826695596694,2.0027620792388916,5.225518703460693,13.854667429661738,False,0.0,True,True,RIGHT,False,20398,20398,True,False,0,False,False,11,4
4b3c6a95987c552d,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,2.1769643179413216,7.412761688232422,8.127371788024902,30.34186560833544,False,0.0,False,,,False,47123,47123,True,False,0,False,False,3,3
79a151c333745253,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.8107151221837848,7.874659061431885,7.020062446594238,29.68517994290241,False,0.0,False,,,False,47123,47123,True,False,1,False,False,2,2
d218ff87bdc25c55,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,2.1664330423907225,7.020062446594238,4.466888427734375,23.342609895066744,False,0.0,False,,,False,47123,47123,True,False,3,False,False,4,3
acb57a529dae5da1,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.030790195426324756,6.699738502502441,3.7734556198120117,22.03047330555929,False,0.0,False,,,False,47123,47123,True,False,3,False,False,4,3
7569116c33145d2a,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,1.5828572707622257,6.583425045013428,2.9683167934417725,20.47101351432199,False,0.0,False,,,False,47123,47123,True,False,3,False,False,4,3
828b1011212253c6,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,2.905975781263142,6.458822727203369,2.219034194946289,18.54236669032389,False,0.0,False,,,False,47123,47123,True,False,3,False,False,4,3
d3322747793a5dda,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.7559755443459375,6.260453224182129,1.536500334739685,16.342845528160176,False,0.0,False,,,False,47123,47123,True,False,3,False,False,4,3
28c74da2ea1d5629,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.7482548942228595,5.939929962158203,0.8855510950088501,13.942650291195678,False,0.0,False,,,False,47123,47123,True,False,3,False,False,4,3
e22fe7366ecd5c70,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,2.7267092815080427,5.5694499015808105,0.42780303955078125,11.43123817367204,False,0.0,False,,,False,47123,47123,True,False,4,False,False,5,3
dcf89e4b93ba5fbe,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,1.7720680936801603,5.102861404418945,0.09714704006910324,8.908451111912404,False,0.0,False,,,False,47123,47123,True,False,4,False,False,5,2
e7aded473b7e5183,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.8718800115994835,4.466888427734375,0.010597225278615952,6.628728657003967,False,0.0,False,,,False,47123,47123,True,False,4,False,False,5,2
2631b349e0ce5b83,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.09486298749361316,3.7734556198120117,0.003834677627310157,4.6623048392848725,False,0.0,False,,,False,47123,47123,True,False,4,False,False,4,1
baef20f6b33e594e,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.03452888372896433,2.9683167934417725,0.0020448307041078806,3.0505589695235953,False,0.0,False,,,False,47123,47123,True,False,5,False,False,5,1
750b8c926ffd5895,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.031379587272456086,2.219034194946289,0.0018774502677842975,1.8305991714847454,False,0.0,False,,,False,47123,47123,True,False,5,False,False,5,1
985240456390586f,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.0470205086290324,1.536500334739685,0.0018224893137812614,0.9579281672135491,False,0.0,False,,,False,47123,47123,True,False,5,False,False,5,1
4bf95781578b59ec,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,0.04167958129623442,0.8855510950088501,0.0008399294456467032,0.40999851145242455,False,0.0,False,,,False,47123,47123,True,False,5,False,False,5,1
bba5d587cab25dfa,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,68.76286069761518,3.1514523029327393,7.416746616363525,21.29820393197123,False,0.0,True,True,LEFT,False,51905,51276,False,False,1,False,False,8,5
aa5f2769e03f5a8b,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,56.3519017641497,3.728869676589966,7.692036151885986,23.297156327247578,False,0.0,True,True,LEFT,False,48470,52209,False,False,0,False,False,8,5
9a95f91ea98652ca,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,43.97007688461503,4.3477630615234375,7.637330055236816,25.054942381801528,False,0.0,True,True,LEFT,False,51894,52209,False,False,0,False,False,6,4
703aa650ece25a02,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,31.66622909341489,5.006870746612549,7.784236907958984,26.488409581566614,False,0.0,True,True,LEFT,False,52829,52209,False,False,0,False,False,6,4
458fa5236b795941,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,21.41850236549504,5.570784091949463,7.8223490715026855,27.71746630351374,False,0.0,True,True,LEFT,False,48470,51417,False,False,0,False,False,4,4
44137cf5578956d1,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,12.251594385616931,6.085580825805664,7.7441301345825195,28.625492289850396,False,0.0,True,True,LEFT,False,48470,51417,False,False,0,False,False,3,3
df78364de73e581b,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,5.971435140123978,6.5655717849731445,7.697183132171631,29.28016964793586,False,0.0,True,False,STRAIGHT,False,48470,51417,False,False,1,False,False,2,2
5498f9f2cfc55668,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,4.8325439683743845,7.032592296600342,7.566441059112549,29.656742079795457,False,0.0,True,False,STRAIGHT,False,51276,51417,False,False,1,False,False,2,2
1ff5f3528c36501f,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.6205937228232203,7.416746616363525,7.560198783874512,29.799437212361156,False,0.0,True,False,STRAIGHT,False,51276,51417,False,False,1,False,False,2,2
87339a4d32305504,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,55.94502265363095,6.247111797332764,8.218317985534668,26.84651834724704,False,0.0,True,True,LEFT,False,47872,52337,False,False,0,False,False,7,0
9f1b6ff3a4865c8a,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,49.95066924828216,6.287858486175537,8.649078369140625,27.983528320227897,False,0.0,True,True,LEFT,False,52668,52337,False,False,0,False,False,7,0
cace9e6345445eee,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,25.067099341826754,6.943207263946533,9.676368713378906,31.880939116223626,False,0.0,True,True,LEFT,False,48205,47774,False,False,0,False,False,5,0
afd9edcb6d94521f,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,15.328976408105301,7.118484020233154,9.872528076171875,33.28244460861727,False,0.0,True,True,LEFT,False,48205,47774,False,False,0,False,False,5,0
c773514392cc56ba,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,8.81214846708156,7.406091690063477,9.767419815063477,34.58183752123659,False,0.0,True,True,STRAIGHT,False,52337,47774,False,False,0,False,False,3,0
b11992c2f91d5188,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,4.925359130773537,7.815378665924072,9.61760425567627,35.60189965223931,False,0.0,True,True,STRAIGHT,False,52337,47774,False,False,0,False,False,3,0
be0064dac5f85957,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.565747113332816,9.61760425567627,8.335896492004395,34.95173421733611,False,0.0,False,,,False,47774,47775,True,True,0,False,False,4,3
5a3ac99dc74c57ea,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,4.344060911499296,9.430848121643066,8.168967247009277,34.31127942044099,False,0.0,False,,,False,47774,47775,True,True,0,False,False,4,1
9e2fa21e8eac5c11,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,4.296255408748667,9.339820861816406,8.02586555480957,33.68699078697968,False,0.0,False,,,False,47774,47775,True,True,0,False,False,2,1
518221a430885093,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.977298109460809,9.196758270263672,7.894893169403076,33.02021225001192,False,0.0,False,,,False,47774,47775,True,True,0,False,False,2,1
f0a338ae8f3a56bd,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.763726372709861,9.015097618103027,7.757595062255859,32.37779535352049,False,0.0,False,,,False,47774,47775,True,True,0,False,False,1,0
4299796c2c845718,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.7440787059599008,8.81789493560791,7.616927146911621,31.757697909428792,False,0.0,False,,,False,47774,47775,True,True,0,False,False,0,0
a911eef9f873522a,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,3.1353411282757735,8.659978866577148,7.481550216674805,31.16030121498398,False,0.0,False,,,False,47775,47775,True,False,0,False,False,0,0
8e785a7a6df95636,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,2.5864524841436345,8.495123863220215,7.335673809051514,30.614015633941897,False,0.0,False,,,False,47775,47775,True,False,0,False,False,0,0
b8554777b68750e7,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,1.9898389957278055,8.335896492004395,7.181884765625,30.05759098149528,False,0.0,False,,,False,47775,47775,True,False,0,False,False,0,0
197f39226d0856ce,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,1.528915000960773,8.168967247009277,7.024272918701172,29.530377544226106,False,0.0,False,,,False,47775,47775,True,False,0,False,False,0,0
9e04987475e85dd5,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,1.4041626979712323,8.02586555480957,6.874475479125977,28.979607701529552,False,0.0,False,,,False,47775,47775,True,False,0,False,False,0,0
a7fa8bccce9253cb,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,61.35313238687915,5.860263347625732,5.534056663513184,20.44633187854702,False,0.0,True,True,RIGHT,False,47775,48523,False,False,0,False,False,7,4
d577027e9c295bde,2021.09.09.14.18.22_veh-48_01503_01761,us-ma-boston,59.13249408264229,5.658657073974609,5.787866115570068,20.42494811016241,False,0.0,True,True,RIGHT,False,47775,47941,False,False,0,False,False,9,5
