,token,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,valid
311,4a25aaca58b85ea5,1.0,1.0,0.9214389711202101,1.0,,,0.9672662379667543,True
312,4a40d0564325502c,1.0,1.0,1.0,1.0,,,1.0,True
313,4a46ef99ddf55b8d,1.0,1.0,1.0,1.0,,,1.0,True
314,4b3a1e85619e557f,1.0,1.0,1.0,1.0,,,1.0,True
315,4b6430ca30c45a3c,1.0,1.0,0.876840454865464,1.0,,,0.94868352286061,True
316,4b85f48b7172519f,1.0,1.0,1.0,1.0,,,1.0,True
317,4bb2fc18f5ee5dcb,1.0,1.0,0.8280621836836756,1.0,,,0.9283592432015316,True
318,4c9a89b8cd2853d6,1.0,1.0,0.937730801169739,1.0,,,0.9740545004873912,True
319,4cc916aa782854a6,1.0,1.0,0.8479880840869254,1.0,,,0.9366617017028855,True
320,4ccdd6c153335a2b,1.0,1.0,0.6036939017024339,1.0,,,0.8348724590426807,True
321,4d48843c558b5807,1.0,1.0,1.0,1.0,,,1.0,True
322,4d4ed59397825822,1.0,1.0,1.0,1.0,,,1.0,True
323,4d5a01dea92b5867,1.0,1.0,1.0,1.0,,,1.0,True
324,4e09d6c847dc5d3e,1.0,1.0,1.0,1.0,,,1.0,True
325,4ed57aa187415e7f,1.0,1.0,0.839658324972109,1.0,,,0.9331909687383787,True
326,4ee4ab24a93f5375,1.0,1.0,0.8759799589141836,1.0,,,0.9483249828809098,True
327,4efe0ad78b655ecd,1.0,1.0,0.5614912146352145,1.0,,,0.8172880060980061,True
328,501de4adcf415443,1.0,1.0,0.9125647640218413,1.0,,,0.9635686516757671,True
329,502fc2f7b9415e11,1.0,1.0,1.0,1.0,,,1.0,True
330,5041cdf76ecb5ee7,1.0,1.0,0.6642736992435926,1.0,,,0.8601140413514968,True
331,5056ce4462ad5960,1.0,1.0,0.7729491601301177,1.0,,,0.905395483387549,True
332,508511fd38a15d52,1.0,1.0,1.0,1.0,,,1.0,True
333,51552f78760d5a11,1.0,1.0,0.844812810618244,1.0,,,0.9353386710909349,True
334,51586a8c23a4569a,1.0,1.0,1.0,1.0,,,1.0,True
335,515b2946ba2457b5,1.0,1.0,1.0,1.0,,,1.0,True
336,520c2defbbc958a0,1.0,1.0,0.6657029560393136,1.0,,,0.8607095650163806,True
337,521247f86d7f57c0,1.0,1.0,1.0,1.0,,,1.0,True
338,523ab1ffcace56f6,1.0,1.0,1.0,1.0,,,1.0,True
339,52a92230f3245182,1.0,1.0,0.8975389456070935,1.0,,,0.9573078940029557,True
340,52cb88473a965bac,1.0,1.0,0.7398383492128109,1.0,,,0.8915993121720045,True
341,52ed9777731d5ba8,1.0,1.0,0.91188751289066,1.0,,,0.9632864637044417,True
342,52fae9c4f2025dc3,1.0,1.0,0.5930510248553545,1.0,,,0.8304379270230644,True
343,5322f39a6130560c,1.0,1.0,1.0,1.0,,,1.0,True
344,53414ba6577d5923,1.0,1.0,0.7116413988188,1.0,,,0.8798505828411667,True
345,537935a8e7b653f2,1.0,1.0,0.6710680743500752,1.0,,,0.8629450309791981,True
346,5396af8f09455852,1.0,1.0,0.6142901569887633,1.0,,,0.8392875654119848,True
347,53a22c2f65fd57d5,1.0,1.0,0.6515487806404542,1.0,,,0.8548119919335226,True
348,54511f27d12e5a58,1.0,1.0,0.9446386772267465,1.0,,,0.9769327821778111,True
349,54ae4b189e79541b,1.0,1.0,1.0,1.0,,,1.0,True
350,54d1762cf973535b,1.0,1.0,0.9741383162064358,1.0,,,0.9892242984193483,True
351,54d3c4a139e75250,1.0,1.0,0.9877995063867759,1.0,,,0.9949164609944899,True
352,54e1372d95955eaa,1.0,1.0,1.0,1.0,,,1.0,True
353,54e57dfcbf295398,1.0,1.0,0.6190817189107434,1.0,,,0.8412840495461431,True
354,54ed7e46291c5fcf,1.0,1.0,0.9318069956701024,1.0,,,0.971586248195876,True
355,5517642e588e59d0,1.0,1.0,0.6281871800651964,1.0,,,0.8450779916938318,True
356,551867c095c35991,1.0,1.0,1.0,1.0,,,1.0,True
357,559c4c23eb5d565a,1.0,1.0,0.9426036506090516,1.0,,,0.9760848544204381,True
358,55bb551a2aa85849,1.0,1.0,0.8703601563105161,1.0,,,0.945983398462715,True
359,55c604d608af594f,1.0,1.0,1.0,1.0,,,1.0,True
360,55e018d3bd3d5abc,1.0,1.0,0.9699001171610447,1.0,,,0.9874583821504354,True
361,563ef3c44a5a528e,1.0,1.0,0.533223409008766,1.0,,,0.8055097537536525,True
362,563fd35940785c61,1.0,1.0,0.9556330329499311,1.0,,,0.9815137637291379,True
363,5655270788dc5fa3,1.0,1.0,0.7376451767691627,1.0,,,0.8906854903204845,True
364,5667135252dd528a,1.0,1.0,1.0,1.0,,,1.0,True
365,569187407cd3517c,1.0,1.0,1.0,1.0,,,1.0,True
366,56b80cb2ca2c5983,1.0,1.0,0.6060466525659826,1.0,,,0.8358527719024927,True
367,57960c0eaa6b554b,1.0,1.0,0.9657141879005083,1.0,,,0.9857142449585451,True
368,57af94e8290254bb,1.0,1.0,1.0,1.0,,,1.0,True
369,580dac44fa305877,1.0,1.0,0.6337345786099428,1.0,,,0.8473894077541427,True
370,58ad6156b5895541,1.0,1.0,0.7377272911898206,1.0,,,0.8907197046624252,True
371,58b0a1db2a145780,1.0,1.0,1.0,1.0,,,1.0,True
372,58d40da0cce05d8c,1.0,1.0,1.0,1.0,,,1.0,True
373,58d69daf413c5d5a,1.0,1.0,0.5917581646620566,1.0,,,0.8298992352758569,True
374,58dd10abb9ba5388,1.0,1.0,0.8245149401174394,1.0,,,0.9268812250489331,True
375,5930f153954b5060,1.0,1.0,0.7045476796539238,1.0,,,0.8768948665224684,True
376,595596a88cce5c9d,1.0,1.0,0.8209129226366093,1.0,,,0.9253803844319206,True
377,59bf40c427da5eb1,1.0,1.0,0.5538245306052813,1.0,,,0.8140935544188671,True
378,59ced21f109a5320,1.0,1.0,1.0,1.0,,,1.0,True
379,5a3a4277dc785511,1.0,1.0,0.6642067198846021,1.0,,,0.8600861332852509,True
380,5a8a6c9d92935076,1.0,1.0,1.0,1.0,,,1.0,True
381,5abe25231fd05639,1.0,1.0,1.0,1.0,,,1.0,True
382,5ac5a4a182b859f7,1.0,1.0,0.9187887182472549,1.0,,,0.9661619659363563,True
383,5ae0b5e6a95f5335,1.0,1.0,1.0,1.0,,,1.0,True
384,5aed461803ae5673,1.0,1.0,1.0,1.0,,,1.0,True
385,5b4f392698d35a5f,1.0,1.0,0.6690812898258942,1.0,,,0.8621172040941225,True
386,5b7700fa99d95a94,1.0,1.0,0.9124195008042012,1.0,,,0.9635081253350838,True
387,5c2c553d990d5a17,1.0,1.0,0.9013854684009576,1.0,,,0.9589106118337324,True
388,5c34deba76605c7b,1.0,1.0,1.0,1.0,,,1.0,True
389,5c4d8dfcb0aa5541,1.0,1.0,0.6260902506841707,1.0,,,0.8442042711184045,True
390,5c5a8066ceae51bc,1.0,1.0,0.8034502368175275,1.0,,,0.9181042653406365,True
391,5c872773198c5689,1.0,1.0,0.7073759956560149,1.0,,,0.8780733315233396,True
392,5c883441084d58d7,1.0,1.0,1.0,1.0,,,1.0,True
393,5c934edce20758e5,1.0,1.0,0.7184226758555756,1.0,,,0.8826761149398231,True
394,5ca0bd6bc8e258c9,1.0,1.0,0.5697131304139091,1.0,,,0.8207138043391288,True
395,5cffd130ff2c510a,1.0,1.0,0.8630212073772441,1.0,,,0.9429255030738517,True
396,5d1312c4f2aa5bbf,1.0,1.0,0.581772599048115,1.0,,,0.8257385829367146,True
397,5d47863332065766,1.0,1.0,0.8281190148666322,1.0,,,0.9283829228610968,True
398,5d68790fd55c5e41,1.0,1.0,0.7163208171050868,1.0,,,0.8818003404604529,True
399,5d8677f177185a61,1.0,1.0,0.8534327783390543,1.0,,,0.9389303243079393,True
400,5e4da70ec09f5282,1.0,1.0,0.5173887266705418,1.0,,,0.798911969446059,True
401,5e9e8c31277d5edc,1.0,1.0,1.0,1.0,,,1.0,True
402,5f09eaa4509f5997,1.0,1.0,0.6491734623683018,1.0,,,0.8538222759867923,True
403,5f0ef7cc5f0a5b02,1.0,1.0,0.9870859248115941,1.0,,,0.9946191353381643,True
404,5f70e91ff9d250f5,1.0,1.0,0.6253907798877847,1.0,,,0.8439128249532436,True
405,5fde0c8c8f4b5ecb,1.0,1.0,0.7239650933707633,1.0,,,0.8849854555711514,True
406,5ff30edb240758c4,1.0,1.0,0.6890555341290819,1.0,,,0.8704398058871176,True
407,60021a9f6c585c16,1.0,1.0,0.8860274333434771,1.0,,,0.9525114305597823,True
408,604f30d83d8652ae,1.0,1.0,1.0,1.0,,,1.0,True
409,607b63930d2855da,1.0,1.0,0.8394475994806752,1.0,,,0.9331031664502812,True
410,60b2a90a21b15e4a,1.0,1.0,1.0,1.0,,,1.0,True
411,60dfaa1afc395c5d,1.0,1.0,0.7243141238439441,1.0,,,0.8851308849349767,True
412,60e98c18f487568c,1.0,1.0,0.5992344842914289,1.0,,,0.8330143684547621,True
413,610271d0c1515c8c,1.0,1.0,0.7716411757208258,1.0,,,0.9048504898836773,True
414,613181e5c29d526a,1.0,1.0,0.858354147281695,1.0,,,0.9409808947007062,True
415,613c91adcbe55cd5,1.0,1.0,0.7040433226922742,1.0,,,0.8766847177884477,True
416,615329a491785c3a,1.0,1.0,1.0,1.0,,,1.0,True
417,621a9591a97758b8,1.0,1.0,0.7026200669666743,1.0,,,0.8760916945694476,True
418,6233d1b3e62a5772,1.0,1.0,1.0,1.0,,,1.0,True
419,62462203db6b5ba5,1.0,1.0,0.7358328408882031,1.0,,,0.8899303503700846,True
420,62c59eb9ece45d86,1.0,1.0,0.8158678654665843,1.0,,,0.9232782772777434,True
421,62e8d8891ff45c7b,1.0,1.0,0.7621895024121109,1.0,,,0.9009122926717129,True
422,635d0bb58aa95282,1.0,1.0,0.8675957999338069,1.0,,,0.9448315833057528,True
423,6360aa4dd01151c3,1.0,1.0,0.8394451686900322,1.0,,,0.9331021536208467,True
424,63768cbe8b2d5c65,1.0,1.0,0.5509598473767416,1.0,,,0.8128999364069758,True
425,63980d0b4c9352c4,1.0,1.0,0.7953300164205312,1.0,,,0.9147208401752214,True
426,63c145828c3b5fd8,1.0,1.0,0.5970621810247486,1.0,,,0.8321092420936452,True
427,63c33ef5af265f74,1.0,1.0,0.7030037765820231,1.0,,,0.876251573575843,True
428,63fd66d1098f5c53,1.0,1.0,0.6552751980033629,1.0,,,0.8563646658347345,True
429,647c05f9fa725528,1.0,1.0,0.5846290717531317,1.0,,,0.8269287798971382,True
430,64b99da814205341,1.0,1.0,0.8581906943841405,1.0,,,0.9409127893267252,True
431,64bb182ef4035065,1.0,1.0,1.0,1.0,,,1.0,True
432,64f47c2f2c7754cb,1.0,1.0,0.8087565362124048,1.0,,,0.9203152234218352,True
433,655c3f17ee2d5683,1.0,1.0,1.0,1.0,,,1.0,True
434,657274955033592a,1.0,1.0,0.7819411751604765,1.0,,,0.9091421563168652,True
435,659373708e8e5a4f,1.0,1.0,0.5874510005344209,1.0,,,0.8281045835560087,True
436,659d1e0ce6cd5c97,1.0,1.0,1.0,1.0,,,1.0,True
437,65bed9b54a335206,1.0,1.0,0.6788184033071433,1.0,,,0.8661743347113097,True
438,664106f910475a53,1.0,1.0,0.6208576390298005,1.0,,,0.842024016262417,True
439,66583dab627951a2,1.0,1.0,0.7683157962201844,1.0,,,0.9034649150917434,True
440,666573b1628a5475,1.0,1.0,0.8636344418845678,1.0,,,0.9431810174519032,True
441,667360ba7d595e46,1.0,1.0,0.7196062215608166,1.0,,,0.8831692589836736,True
442,667ad9e70e1d525c,1.0,1.0,0.6968286639734261,1.0,,,0.8736786099889274,True
443,669972d5c4c55872,1.0,1.0,0.5472063433204359,1.0,,,0.8113359763835151,True
444,66a924c7d02159cf,1.0,1.0,0.7011156593281933,1.0,,,0.8754648580534138,True
445,66ba432a760c586c,1.0,1.0,0.7916374557156584,1.0,,,0.9131822732148577,True
446,6717940e53d45558,1.0,1.0,0.5258810913369562,1.0,,,0.8024504547237318,True
447,673a88a4037f5b6b,1.0,1.0,0.7324730197352317,1.0,,,0.8885304248896798,True
448,674ebcb39a4d528f,1.0,1.0,0.7538551624741584,1.0,,,0.8974396510308993,True
449,679c8386480d5023,1.0,1.0,1.0,1.0,,,1.0,True
450,67a6bdeb096350ec,1.0,1.0,0.9576851352660578,1.0,,,0.9823688063608573,True
451,67f7d1c129be5c4b,1.0,1.0,0.6513175266248351,1.0,,,0.8547156360936813,True
452,6801df96fcdd5bd9,1.0,1.0,0.8087711004802286,1.0,,,0.9203212918667619,True
453,682660223761501d,1.0,1.0,1.0,1.0,,,1.0,True
454,68559679a9bd5d3c,1.0,1.0,0.8517941917686371,1.0,,,0.9382475799035989,True
455,68643a176fcb5c7c,1.0,1.0,0.9555732255728894,1.0,,,0.9814888439887038,True
456,6871543e963f5bdf,1.0,1.0,0.650201838598328,1.0,,,0.8542507660826367,True
457,6895a6d7719f5b3e,1.0,1.0,1.0,1.0,,,1.0,True
458,68ba851239655c3a,1.0,1.0,0.660889759098271,1.0,,,0.8587040662909463,True
459,68df055f82485e95,1.0,1.0,0.9989975321868105,1.0,,,0.9995823050778377,True
460,68e2e4227c355dd9,1.0,1.0,0.7859790029854922,1.0,,,0.9108245845772883,True
461,68ece717ce6553e7,1.0,1.0,1.0,1.0,,,1.0,True
462,69124bf1a9185f06,1.0,1.0,0.646056785892859,1.0,,,0.8525236607886914,True
463,6922b2ea23cd51a3,1.0,1.0,0.9790630039095444,1.0,,,0.9912762516289768,True
464,693ca321449e5a83,1.0,1.0,0.7089765330901947,1.0,,,0.8787402221209145,True
465,695d7450eb3958c1,1.0,1.0,0.7772940514565959,1.0,,,0.9072058547735816,True
466,697882c22eb65ca7,1.0,1.0,1.0,1.0,,,1.0,True
467,69976d75e3a5521e,1.0,1.0,1.0,1.0,,,1.0,True
468,69e8fff107b05199,1.0,1.0,0.8451269422358176,1.0,,,0.935469559264924,True
469,6af09cbf5d405f49,1.0,1.0,0.5689898676871277,1.0,,,0.8204124448696365,True
470,6b5b038496cb56ba,1.0,1.0,1.0,1.0,,,1.0,True
471,6b895016e28d513c,1.0,1.0,1.0,1.0,,,1.0,True
472,6bd962139e2658da,1.0,1.0,1.0,1.0,,,1.0,True
473,6c7142e6f9435ab6,1.0,1.0,1.0,1.0,,,1.0,True
474,6c76134176255a21,1.0,1.0,0.8195999656614343,1.0,,,0.9248333190255976,True
475,6c84787939055fe8,1.0,1.0,0.7299015416888572,1.0,,,0.8874589757036905,True
476,6c8af7c93b5751c4,1.0,1.0,0.7925849836984912,1.0,,,0.913577076541038,True
477,6c9e40634f705f56,1.0,1.0,0.7304556384552129,1.0,,,0.8876898493563387,True
478,6cbc045e25c2506d,1.0,1.0,1.0,1.0,,,1.0,True
479,6cd23fffac65568b,1.0,1.0,0.6925365566769691,1.0,,,0.8718902319487372,True
480,6d5f5983c8eb5615,1.0,1.0,0.8073094375745896,1.0,,,0.919712265656079,True
481,6d7754fdda3a50a6,1.0,1.0,0.9894510945141777,1.0,,,0.9956046227142407,True
482,6d846dadde695838,1.0,1.0,0.7841317403940518,1.0,,,0.910054891830855,True
483,6da3bcc544be52d3,1.0,1.0,0.7351364106756003,1.0,,,0.8896401711148334,True
484,6dd8c9210247547d,1.0,1.0,0.818759838939705,1.0,,,0.9244832662248772,True
485,6e738f032ad75169,1.0,1.0,0.8504068038347339,1.0,,,0.9376695015978057,True
486,6eac1c0e2bbd57bb,1.0,1.0,0.937153464296904,1.0,,,0.9738139434570433,True
487,6ef9b5c13bb952cd,1.0,1.0,0.8481624390452837,1.0,,,0.9367343496022015,True
488,6f1be4d182475bc8,1.0,1.0,1.0,1.0,,,1.0,True
489,6f393be3019c508a,1.0,1.0,0.9741864512795544,1.0,,,0.9892443546998143,True
490,6f6d4e85ebdb5013,1.0,1.0,1.0,1.0,,,1.0,True
491,6f790c3c333058b2,1.0,1.0,0.7641182905430325,1.0,,,0.9017159543929303,True
492,702320a088cf5d53,1.0,1.0,0.758078340511317,1.0,,,0.8991993085463821,True
493,7077e840fef95b8f,1.0,1.0,0.9013107429973631,1.0,,,0.9588794762489012,True
494,70b9e5ded0b057d7,1.0,1.0,0.6522021720413798,1.0,,,0.8550842383505749,True
495,70becaf36f845b1d,1.0,1.0,1.0,1.0,,,1.0,True
496,70f72122f1605fa1,1.0,1.0,0.9849539045287062,1.0,,,0.9937307935536276,True
497,71246cbb6de459d6,1.0,1.0,0.8927637513553467,1.0,,,0.9553182297313945,True
498,7140077d03e25c2c,1.0,1.0,0.7811008740160242,1.0,,,0.9087920308400101,True
499,71af26e14ba65545,1.0,1.0,0.908833876475561,1.0,,,0.9620141151981505,True
500,7263ccb23351549b,1.0,1.0,0.688044264671231,1.0,,,0.870018443613013,True
501,7291b74b016d5672,1.0,1.0,1.0,1.0,,,1.0,True
502,7335659408525112,1.0,1.0,0.86158106359616,1.0,,,0.9423254431650667,True
503,73471e4908bc5708,1.0,1.0,0.6233455898122993,1.0,,,0.8430606624217912,True
504,737920796b595b0f,1.0,1.0,0.5287118238062869,1.0,,,0.8036299265859528,True
505,73872fdc28995ad6,1.0,1.0,0.7586719955109259,1.0,,,0.8994466647962192,True
506,73c897c7de1454af,1.0,1.0,0.6340234976468674,1.0,,,0.8475097906861947,True
507,74308c04628b5879,1.0,1.0,0.8068198593501238,1.0,,,0.9195082747292181,True
508,74d1662073cd5fc1,1.0,1.0,1.0,1.0,,,1.0,True
509,74da64c81fe1552e,1.0,1.0,0.7449681366511822,1.0,,,0.8937367236046593,True
510,7508fad57cde547d,1.0,1.0,1.0,1.0,,,1.0,True
511,756ce42a326f5033,1.0,1.0,0.9081187376033958,1.0,,,0.9617161406680816,True
512,75bb2e7612425d57,1.0,1.0,1.0,1.0,,,1.0,True
513,75f91ced021c543e,1.0,1.0,1.0,1.0,,,1.0,True
514,764bbbaf51f85bd8,1.0,1.0,0.8290100754338641,1.0,,,0.9287541980974433,True
515,76664d864c4d5595,1.0,1.0,1.0,1.0,,,1.0,True
516,76b1b05efba353fe,1.0,1.0,0.8080406567622056,1.0,,,0.9200169403175856,True
517,773ae953dba953b4,1.0,1.0,0.8713178685186305,1.0,,,0.9463824452160962,True
518,7766bcc52078528c,1.0,1.0,1.0,1.0,,,1.0,True
519,777cf50be27a5d4b,1.0,1.0,1.0,1.0,,,1.0,True
520,778dc72ff2ec5e94,1.0,1.0,1.0,1.0,,,1.0,True
521,77c3cf2f4a1a5f31,1.0,1.0,1.0,1.0,,,1.0,True
522,77ebf0edb75c5b69,1.0,1.0,0.8211500803150384,1.0,,,0.925479200131266,True
523,77ee60147e0e55b7,1.0,1.0,1.0,1.0,,,1.0,True
524,77fa15ffcefb580e,1.0,1.0,0.5387014515169536,1.0,,,0.8077922714653973,True
525,786c64badbb15a9c,1.0,1.0,0.5625147694780375,1.0,,,0.8177144872825156,True
526,78a46fe48bf15051,1.0,1.0,0.7157435204862708,1.0,,,0.8815598002026128,True
527,78b4153a6d3e5b33,1.0,1.0,1.0,1.0,,,1.0,True
528,78e3ba9d36dc59a0,1.0,1.0,0.9596117514732008,1.0,,,0.9831715631138337,True
529,7956fe13f69e53dc,1.0,1.0,0.9725420971299751,1.0,,,0.9885592071374897,True
530,7964bed69f7e597e,1.0,1.0,1.0,1.0,,,1.0,True
531,79cfc07ef4645c81,1.0,1.0,0.7639766697213837,1.0,,,0.9016569457172432,True
532,7a18ceb376d859c1,1.0,1.0,0.6271812949960014,1.0,,,0.8446588729150006,True
533,7a7ff4cc1f1a501e,1.0,1.0,0.8662183061833666,1.0,,,0.9442576275764027,True
534,7ae0a03be0c357d2,1.0,1.0,0.6885709222974287,1.0,,,0.8702378842905952,True
535,7aeb6cedbf4353ef,1.0,1.0,1.0,1.0,,,1.0,True
536,7bbb4260e163517f,1.0,1.0,0.9545888432556948,1.0,,,0.9810786846898729,True
537,7bcc91de36385afe,1.0,1.0,0.8026163584968262,1.0,,,0.9177568160403443,True
538,7c8900e0a2ef5024,1.0,1.0,0.5889384987032803,1.0,,,0.8287243744597,True
539,7c8dfd86366157b2,1.0,1.0,0.9125811084790749,1.0,,,0.9635754618662812,True
540,7cc683dca0155801,1.0,1.0,1.0,1.0,,,1.0,True
541,7ccd759aa0535b9a,1.0,1.0,0.7198720085784286,1.0,,,0.8832800035743453,True
542,7cdcf11e211759cf,1.0,1.0,0.6268519337622157,1.0,,,0.8445216390675899,True
543,7cee421600545b00,1.0,1.0,0.7092578318831665,1.0,,,0.8788574299513193,True
544,7d24bd01f77c5d87,1.0,1.0,0.9148332016359575,1.0,,,0.9645138340149823,True
545,7d40448fd04e5e28,1.0,1.0,1.0,1.0,,,1.0,True
546,7da6ba784b8b5ff0,1.0,1.0,0.9476656659810131,1.0,,,0.9781940274920888,True
547,7dbe342f2b1c57c5,1.0,1.0,1.0,1.0,,,1.0,True
548,7e21aeb3afc2592b,1.0,1.0,1.0,1.0,,,1.0,True
549,7e3ae733f7ef5c8f,1.0,1.0,0.8314407101902676,1.0,,,0.929766962579278,True
550,7edc6539f71a5a79,1.0,1.0,0.9321186675615674,1.0,,,0.9717161114839864,True
551,7f3ebea7b3415f87,1.0,1.0,0.8872810273236744,1.0,,,0.9530337613848644,True
552,7f9f4661a4875959,1.0,1.0,0.8052133223309998,1.0,,,0.9188388843045833,True
553,7fc551e4e0375d00,1.0,1.0,0.8425018605268916,1.0,,,0.9343757752195382,True
554,7fcd06d455d55572,1.0,1.0,0.7364917055201706,1.0,,,0.8902048773000711,True
555,80d8679b8c215769,1.0,1.0,1.0,1.0,,,1.0,True
556,8127022f9d745e8c,1.0,1.0,0.6515256361269736,1.0,,,0.8548023483862389,True
557,81286af2aa9c5e17,1.0,1.0,0.5342987819872899,1.0,,,0.8059578258280374,True
558,812a8e70ad07507d,1.0,1.0,0.9622647913637861,1.0,,,0.9842769964015776,True
559,81935f2cb7d45945,1.0,1.0,0.969167824442533,1.0,,,0.9871532601843888,True
560,81a726148d245594,1.0,1.0,1.0,1.0,,,1.0,True
561,81c5dc6459f75000,1.0,1.0,1.0,1.0,,,1.0,True
562,81f1c631c7325b0f,1.0,1.0,1.0,1.0,,,1.0,True
563,820636c082c1539b,1.0,1.0,0.9412300778476228,1.0,,,0.9755125324365096,True
564,826112ca75e750af,1.0,1.0,0.9086819134589128,1.0,,,0.961950797274547,True
565,835d02f9df8d5117,1.0,1.0,1.0,1.0,,,1.0,True
566,837ce609a8ec58e9,1.0,1.0,1.0,1.0,,,1.0,True
567,8390620a5e745bfa,1.0,1.0,0.6905377248234721,1.0,,,0.8710573853431134,True
568,83a4e663032f5c9a,1.0,1.0,0.5388125500119852,1.0,,,0.8078385625049939,True
569,83d03e995ce55e9b,1.0,1.0,0.9572590842804242,1.0,,,0.9821912851168434,True
570,83dd1484eb265a3c,1.0,1.0,1.0,1.0,,,1.0,True
571,83fd1c194c0c5441,1.0,1.0,0.7992603077333731,1.0,,,0.9163584615555722,True
572,84409129e8075bca,1.0,1.0,0.7595482199319925,1.0,,,0.8998117583049968,True
573,84b69613f5e6551c,1.0,1.0,0.7181856168035334,1.0,,,0.8825773403348056,True
574,84c2b46556315af6,1.0,1.0,0.754015680742647,1.0,,,0.8975065336427696,True
575,85406e57732a5121,1.0,1.0,1.0,1.0,,,1.0,True
576,859dea9ce9215b47,1.0,1.0,0.8143874647664229,1.0,,,0.9226614436526761,True
577,85ab290d4e535060,1.0,1.0,1.0,1.0,,,1.0,True
578,85b599a5e238576a,1.0,1.0,0.8683109987703681,1.0,,,0.9451295828209867,True
579,8615a4df3a525ccc,1.0,1.0,0.9051677112938509,1.0,,,0.9604865463724378,True
580,861805c4ff585f84,1.0,1.0,0.7213478689373968,1.0,,,0.883894945390582,True
581,8647866881f3587e,1.0,1.0,0.6719074247192031,1.0,,,0.8632947602996679,True
582,86c5b7af4b47513d,1.0,1.0,0.6336382138407108,1.0,,,0.847349255766963,True
583,86c897328378504d,1.0,1.0,1.0,1.0,,,1.0,True
584,8712b89ee20152e4,1.0,1.0,0.5226321898134159,1.0,,,0.80109674575559,True
585,873568760d365a73,1.0,1.0,1.0,1.0,,,1.0,True
586,87c6ef5053865368,1.0,1.0,0.9518348650546965,1.0,,,0.9799311937727903,True
587,87e14b8fa1665ee2,1.0,1.0,0.986636688118413,1.0,,,0.994431953382672,True
588,87efb8cf52135247,1.0,1.0,0.5906763992629598,1.0,,,0.8294484996929,True
589,88207b881eb5573c,1.0,1.0,1.0,1.0,,,1.0,True
590,88454b0190ff551f,1.0,1.0,1.0,1.0,,,1.0,True
591,8867ae193b7a5ba8,1.0,1.0,1.0,1.0,,,1.0,True
592,888d1fb945ed5982,1.0,1.0,0.7225053101501168,1.0,,,0.8843772125625486,True
593,88c0bfe353235280,1.0,1.0,0.8776648531153266,1.0,,,0.9490270221313861,True
594,8931b1302d7a5f61,1.0,1.0,0.9849626037234408,1.0,,,0.9937344182181004,True
595,8959015fc1fe5791,1.0,1.0,0.6362813455121691,1.0,,,0.8484505606300704,True
596,89652dfe12165def,1.0,1.0,1.0,1.0,,,1.0,True
597,89df824d0cfd525e,1.0,1.0,0.7347925149788203,1.0,,,0.8894968812411751,True
598,89fcf773eb5d514e,1.0,1.0,0.9475919313455007,1.0,,,0.9781633047272921,True
599,8a2df3fb1632552a,1.0,1.0,1.0,1.0,,,1.0,True
600,8a3c6c3502035e11,1.0,1.0,0.6353024192950285,1.0,,,0.8480426747062619,True
601,8a492ff6a81054a7,1.0,1.0,0.7799338171668729,1.0,,,0.9083057571528638,True
602,8a540001f3f0514d,1.0,1.0,0.9999496390238418,1.0,,,0.9999790162599341,True
603,8a880b6ff1dd59ab,1.0,1.0,0.6826417645620719,1.0,,,0.8677674019008633,True
604,8aae579b8090538a,1.0,1.0,0.6611550281239645,1.0,,,0.8588145950516518,True
605,8aec77f33ddb5ac8,1.0,1.0,0.7613166408260054,1.0,,,0.9005486003441688,True
606,8af2a66435ea565a,1.0,1.0,0.9882759971971395,1.0,,,0.9951149988321415,True
607,8af8486e96a45fa4,1.0,1.0,0.9284335386912923,1.0,,,0.9701806411213717,True
608,8b53a14edf305638,1.0,1.0,0.8885338800094135,1.0,,,0.9535557833372555,True
609,8b57a471e74e573f,1.0,1.0,1.0,1.0,,,1.0,True
610,8b7212ba11ec5f3b,1.0,1.0,0.8795431157582918,1.0,,,0.9498096315659549,True
611,8b8ea705c7fd5e8a,1.0,1.0,1.0,1.0,,,1.0,True
612,8bb0f6034d505f75,1.0,1.0,0.6352198356136466,1.0,,,0.8480082648390194,True
613,8bc0584436b25488,1.0,1.0,0.7685734874969387,1.0,,,0.9035722864570578,True
614,8c384d60912b5f73,1.0,1.0,0.720979114430807,1.0,,,0.8837412976795029,True
615,8c6c4c4b507c5eb1,1.0,1.0,0.7945146130189504,1.0,,,0.9143810887578961,True
616,8d06ea883e7853a9,1.0,1.0,0.796357384239987,1.0,,,0.9151489100999947,True
617,8d293b5028e555a3,1.0,1.0,1.0,1.0,,,1.0,True
618,8d6583f3e3c15034,1.0,1.0,0.755152805327712,1.0,,,0.8979803355532133,True
619,8d6afa56bbb95f18,1.0,1.0,1.0,1.0,,,1.0,True
620,8d7c5f26b9775cce,1.0,1.0,0.8416734898875095,1.0,,,0.9340306207864623,True
621,8d86cfd038145f2a,1.0,1.0,0.8619657114974932,1.0,,,0.9424857131239556,True
622,8d8f5c8c6c29525c,1.0,1.0,0.8572085070475668,1.0,,,0.9405035446031528,True
623,8de4253bc36f54df,1.0,1.0,0.9739025369681465,1.0,,,0.989126057070061,True
624,8deec95251e95c2d,1.0,1.0,0.6835371024716652,1.0,,,0.8681404593631937,True
